text,label
"@<user> Donnie! You def are inspiring! Went to see you guys 2x, Scranton&amp;Buffalo but didn't get the chance to meet you  Next time!",0
up at 8 am ,0
@<user> That was the most in depth one i've ever had. Thanks. ,4
"@<user> if I didn't pee myself on a regular basis, I could say the same ",0
Its too damn early to be awake. The baby stayed up late. Shouldn't he sleep in? ,0
@<user> no  I can't post stuff on flickr til it's done! People are being douches!,0
@<user> I know exactly how that feels ,0
jah Ã©s a Family Guy fÃ©le Star Wars epizÃ³d nagyon Ã¼t. ,4
good morning... too bad about the #shuttle last night... the fleet is showing its age... ,0
I have to wonder if global warming is destroying the Gummi Bears' habitat.  That would be sad.  http://myloc.me/1112,0
"@<user> I never win shit. I won a bunch od CDs once for answering a weird question. But, never picked 'em up. ",0
"I am not a Giants fan, but I am sure happy they beat the Mets.  Met fans are very arrogant... just like Notre Dame and Ohio State fans.  ",4
Hmm a bit sad today  I actually do give up on trying to re-build my so called relationship.  ,0
"@<user> happy belated b-day, scott! ",4
didn't make it to ice skating  &lt;/3,0
@<user> The news thing is awesome  I'm glad we got to help people.,4
walking into doors...soo not cool but quite painful ,0
hahaah what am i doing?! haha thanks manang for errthang  loves ya! LA LA bound!,4
Doing homework..then bed..waking up at 4 is gonna be awful ,0
@<user> And that's precisely where I am  Perfect weather for doing absolutely zip.,4
@<user> don't make me make you imaginary on FF...go join so i can get your tweets.  http://ff.im/-2MfBP,4
watching the ring i am soooooo scared right now!!! ,0
@<user> Kailangan ko pa sabihin?! I'm so hurt HAHA joke! Oh come on :&gt; Mamaya may scandal ka na rin ha! HAHA Let's go out with Aimee ,4
"Unfortunately new here, and doesn't have a nessie ",0
The wolves look so bad. ,0
GOOD MORNING! ,4
Yay! It seems I'm still working in La Quinta this coming week ,0
"After 4 sunny days in a row, the rain is back in London  #fb",0
"I can't believe I have 19 people &quot;following&quot; me and I only know 3 of them, 1 of them being Guy Sebastian   ",4
"http://twitpic.com/6bpaq - Wine and a cigar, I live an amazing life ",4
@<user> i need to listen to underoath now ,0
"@<user>  I'm hoping for the same thing, but it doesn't look like it. ",0
@<user> I wish I wasn't at work so I could play ,0
@<user> hey @<user> and I will be in that area for our family fishing vacatiob in august possible meet up? ,4
@<user> Sorta  It is fun! You gotta come. Just was in a session about canonical tag &amp; dup content,4
"Searching for shoes for Marina  ..class I will miss you !!! Love ya all...Fabi, what a funny night at yours ;D can we repeat?",4
@<user> why have you left me ,0
@<user> Lol well A b-day present ,4
gonna catch a nap'o'clock and try to re-energize mi cuerpo... i cant wipe this smile off my face. ,4
@<user> Thank you for the quick reply. I am copying the tracks as mp3 ,4
"@<user> sleeping is hotter than, y'know, &quot;sleeping&quot; ??   ",4
"@<user> awesome!!! would love to come have some prawn dumplings, but work beckons ",0
BOored No One likes to talk to me ,0
nvm dozy regains the lead for a few seconds more #motogp what a spaghetti western this race is ,4
ok exams are finished wooo!!!! (just one more maths module on tue ) ,0
@<user> Gioooooooooo I want that you read my letter ,0
thinks Alyssa can immitate the &quot;super delicious&quot; commercial perfectly. I guess that means - Hollywood here we come!!!! ,4
"Morning (just!) all. Hope weekends are going well. Gorge day again here-have already done our out &amp; abouting for today, so now chilling ",4
@<user> that's awesome... omg i miss blink... i guess i'm just gonna havew to go to that show lol... it'll be an swesome combo. ,4
Watching the nightmare before christmas. ,4
KrisAllenmusic I created a Fan Site for youuu!  and we're growing in numbers  YAY!,4
"God. I start thinking I should work on my horse-racing novel again, then decide to re-read 'Horse Heaven.' Mine will never be this good ",0
Sierra commented me for a third time. She's so awesome ,4
@<user> Sounds like lots of fun! ,4
still haven't had dinner :o i'm away to get some ,4
I'm hungry..and this lasy won't take me to Telly's ,0
@<user> I want to help. What can i do from England? ,0
@<user> Hey Jess. Hope you're feeling better. Just saw the dolls at the airport. Really sad that you're not here with them ,0
Hardly any work for me today   @<user> what's so bad about windows 7?,0
"@<user> No worries man, Its hard to get anything done with the Apprentice on. Damn, what are we gonna do now for 10 months ",0
@<user> or a kid. ,4
Superior Grille with my fave couple!! Then a night out with my girlies ,4
@<user> so all the kids are meeting at the mall as to not spread the influenza right? ,4
"My eyes are super blurry today,and yes I have my glasses on.It's very annoying.Also annoying is that I overslept,wanted to be up at 8:30 ",0
says Goodnight! I hope Junior year will be an awesome one  http://plurk.com/p/1158hf,4
Damn it's raining ,0
"Late dinner, which means late dish washing session.  Oh well, the dinner was worth the washing! ",4
is at Sydney uni using Ray's laptop  http://plurk.com/p/t911j,4
2 am and i am going to bed! damn you yoville! lol.......hope tomorrow is nice. gotta lot to do outside! ,4
@<user> it's not worth it ,0
I am so totally missing ALL of my people right now!  ,0
Stupid Burger King is out of the Star Trek glasses.  EPIC FAIL.,0
"hello all, really pissed off tonight as I found that I failed exams that I studied for for months.    v.unhappy     ",0
"@<user> i saw your twitter video, it was adorable. ",4
Dam! another 21 cents and I could've made 20 minute long dstance phone call ,0
@<user> Haha!! Thats too funny  I could See My Friend doing that .. lol,4
"Watching the hills finale  then the mtv movie awards shower bed &amp; school, its going to be a long night.",0
"@<user> anytime nick! You let me know, I supply the laughs! Hope to see you and cherrie and lils this weekend ",4
@<user> I'll DM him ;) Can't believe he's still alive after all these hits don't people ever die? Got to go in a  sec ,0
I'm dressed as a PANDA Today!! I want this to be my new facebook picture  no camera... u_u,0
@<user> good luck ,0
@<user> Martin Nievera sucked. :|  Only thing I liked was his ear piece thing. XD,4
Full moon tonight ,4
just finished going through all my watches on deviantart from the past half a year or so. gah. art overload. makes me feel inadequate ,0
My phone keeps shutting down by itself  annoying! Woohoo hi twitter hihihi - http://tweet.sg,0
I'm sick  no work for 3 days.,0
"watching &quot;Steel Magnolias&quot; then going to bed. I have to babysit at one tomorrow. then give mommy her gift!  night, &lt;3 peace.love.jonas",4
Claires deb was great. Everyone looked beautiful ,4
i wish i was going to bamboozle tomorrow ,0
*sigh* Plans for tonight just got complicated. Makes me feel stressed and weird. ,0
@<user> here you go... Spell out your successes &amp; enjoy your achievements. Congrats on every success. Happy Friday ,4
"@<user> i thought that was sooooo sweet! aww, yay ",4
I was wondering why all I could see was a black screen ,4
@<user> miss zv??? i love him too ,4
"Voice gone  but after being down 2-0 to a team that's allowed only 3 goals in 7 previous games, Bethel U11 girls come back for 3-2 WIN!!!!",4
"Morning! I'm so tired!  Left studio 4am, got pulled over by 6 police cars (why??!) Then 2 hrs sleep..at airport now. Show in philly 2nite",0
@<user> Bit grouchy tonight Roulla? ,4
WTF I'm missing mewithoutyou tonight!!!!!!!! ,0
"Photo:  uhsome pic, Syn looks so amazing! http://tumblr.com/xly1xsvwr",4
@<user> going to Tivoli in Denmark with my class tomorrow! ,4
@<user> noooooo. im just hungry that why. i want fries.  hmmm. its okaay. i accept the fact that im ugly. LOL. ),0
"I'm calling off, I feel like my head is going to explode ",0
cant believe ER is all over ,0
Is hanging out with the dam today and wishes that it wasn't raining!!!!! ,0
"awww Margaret cant leave that show, she brill on it ",0
"@<user> that's why, i'm waiting for them toooooo  i think most of their tour will be postponed due to the H1N1 virus ",0
@<user> Eh. Hair's not all it's cracked up to be. Hang in there and WORK IT ,4
@<user> ohh he's a good dude  he works across the road from me and was in a jesus band with kyle lol,4
"@<user> I love your iPhone links, very original ",4
"@<user> Right, I am going to get down to some serious voting then! Let's see if we can get you further up ",4
Attempting to sleep before having a fun Monday night! ,4
"@<user> Saw Dadnapped for the first tim on UK premiere last night, did a great job!   it was awesome! x",4
"oh no, etsy is down ",0
i can't wait for the Beautiful video!!!!!!!! It's my favorite song of @<user> 's new album.... still waiting for him to come to manila. ,0
@<user> Really? We MUST talk Monday. ,4
Devoir accompli... Back to Paname   http://twitpic.com/6tqsi,0
@<user> good times ,4
"Is being stalked by a strange being named  Ho-lee Bee  Weirdo... Also, JACKS A DICK HEAD  If you read this punch me at school!",4
Twitter is pretty much legal stalking....And I like it...even though I onlt have 7 followers. ,0
@<user> I really wish I could have 'Heroes' by Cook on the work Ipod but the beginning is too rocky  the rest is perfect tho! XX,0
asks who is going to come to mine to watch britains got talent final?  http://plurk.com/p/x7wln,4
"four down, two to go ",4
@<user> u would be correct lol now I know ,4
Munching on some greasy burger for snack...giving myself a 15 minutes break ,4
"going to sleep...with my entirely to hot room, and my sunburned face. oh, and don't forget my broken lightbulb all over the floor. Great. ",0
p.s. need my girlfriends ,0
@<user> ,0
@<user> two fat indians! great food..miss that place ,0
"Someones nicked twenty quid (half of my tt/kp fund) out of my bank. Unless i paid my mum back the whole thing? Oh god, im so stupid! ",0
"Im glad that Aussie Men Junior Hockey Team got Bronze, But how could Netherland's Team lost to Germany! ",0
MN no longer feels like home to me  Missing Chicago real bad!!!,0
so excited for liv tomorrow night ,4
just called my dad. hez gonna come mow my lawn on tues.  i will b butch enough to fix a lawnmower one day. till then Grrr Arrgh.,0
@<user> I'm sure it will go well. ,4
Doesn't look like today is GV day afterall ,0
"@<user> I'm small minded and insignificant, but I still love you guys and you have my support!   Go Giants!!!",4
RC lag like hell. &amp;Why the cheat engine not working? ,0
"@<user> Good ol' Septa! Sorry your trip has sucked.  I got a ride to your place tomorrow! YAY! Not from, just to, but it's something!",0
knows a sales rep that makes her melt with the sound of his voice.....makes my day every time. ,4
At the garden centre. Just played with a 13 week old Alaskan Malamute! ,4
It's 8am and my day is already sucks ,0
"if i'm like, YO DOOD LIKE DOOD YOU BETTER MAKE ME A SAMMICH RIGHT NAO. mmm sammich.. brb ",4
"Corner3 is rockin da house,and did i mention my friend rick is a bad a**! ",4
@<user> Ay! Too much shopping on my end.   The Coach outlet was having a mega sale and how could I not go?  Hello Tuna sandwiches.,0
Going to see hannah montana the movie tonight with my sister ,4
"I hope I don't have a math test tomorrow! If I do, there goes high school for me. Good night, $$D ",4
"@<user> totally would, but zach already got mad at me today cause i got the group called out.  it would be funny though",0
its raining  now my hair will gett all gay,0
is planning to have a caramel day on Thursday ,4
Sick!.... Not a good way to spend the weekend!!! ,0
